SMILES,pH_aq,logIE
Oc1ccc(C=O)cc1,6.8,0.86
OC(=O)C=Cc1ccccc1,6.8,0.25
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,6.8,3.62
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,6.8,2.86
CC1=NN=C(c2ccccc2)C(=O)N1N,6.8,3.23
CC(C)c1ccc(NC(=O)N(C)C)cc1,6.8,3.72
CCc1cccc(CC)c1N(COC)C(=O)CCl,6.8,2.59
COc1cc(ccc1O)C(O)CN,6.8,1.75
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,6.8,3.2
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.91,5.1
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.91,5.08
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.91,4.93
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.91,4.85
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.91,4.83
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.91,4.72
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.91,4.71
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.91,4.61
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.91,4.61
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.91,4.53
CC[N+](CC)(CC)CC,2.91,4.45
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.91,4.27
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.91,4.04
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.91,3.77
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.91,3.69
c1ccncc1,2.91,2.87
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.91,2.49
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.91,2.42
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.91,2.14
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.91,2.12
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.91,5.31
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.91,5.39
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.91,5.1
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.91,5.23
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.91,5.09
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.91,5.03
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.91,4.95
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.91,4.92
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.91,4.89
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.91,4.96
CC[N+](CC)(CC)CC,2.91,4.53
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.91,4.69
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.91,4.86
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.91,3.92
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.91,4.02
c1ccncc1,2.91,2.72
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.91,2.66
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.91,2.68
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.91,2.88
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.91,2.21
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.91,4.65
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.91,5.19
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.91,4.95
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.91,4.91
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.91,4.85
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.91,4.62
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.91,5.09
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.91,5.01
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.91,4.98
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.91,4.63
CC[N+](CC)(CC)CC,2.91,4.83
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.91,4.29
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.91,4.46
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.91,4.06
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.91,4.14
c1ccncc1,2.91,3.31
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.91,2.87
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.91,3
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.91,2.81
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.91,2.28
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.91,4.9
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.91,5.18
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.91,4.88
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.91,4.46
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.91,4.76
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.91,4.01
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.91,4.24
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.91,4.27
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.91,3.78
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.91,3.98
CC[N+](CC)(CC)CC,2.91,4.07
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.91,3.29
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.91,3.85
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.91,3.23
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.91,2.9
c1ccncc1,2.91,0.36
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.91,1.75
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.91,1.62
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.91,1.51
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.91,1.33
CC[N+](CC)(CC)CC,5.52,3.83
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,5.52,4.66
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,5.52,4.2
CCC[N+](CCC)(CCC)CCC,5.52,3.51
CCCN(CCC)CCC,5.52,3.4
c1ccncc1,5.52,1.07
C1CCNC1,5.52,2.59
CCNCC,5.52,2.69
COc1cccc(c1)N(C)C,5.52,1.68
Nc1ccccn1,5.52,1.19
CN(C)c1ccc(cc1)N(C)C,5.52,2.38
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,5.52,4.44
N[C@@H](CCC(N)=O)C(O)=O,5.52,1.96
CC(N)C(=O)O,5.52,1.36
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,5.52,4.08
c1cnc2c(c1)ccc3cccnc23,5.52,2.27
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,5.52,3.61
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,5.52,3.86
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,5.52,4.23
COc1cccc(O)c1O,5.52,0.15
COc1ccncc1,5.52,1.23
OC(=O)c1ccccc1C(O)=O,5.52,1.82
Nc1ccc(O)cc1,5.52,1.12
[nH]1ncc2ccccc12,5.52,0.4
CC(=O)Nc1sc(cn1)[N+]([O-])=O,5.52,1.11
NC[P](O)(O)=O,5.52,-0.51
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,5.52,2.38
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,5.52,3.46
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,5.52,0.24
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,5.52,2.47
COc1ccc(C=O)cc1,5.52,0.64
Oc1ccc(C=O)cc1,5.52,0.73
OC(=O)C=Cc1ccccc1,5.52,0.48
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,5.52,3.95
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,5.52,2.77
CC1=NN=C(c2ccccc2)C(=O)N1N,5.52,3.53
CC(C)c1ccc(NC(=O)N(C)C)cc1,5.52,3.6
CCc1cccc(CC)c1N(COC)C(=O)CCl,5.52,2.54
COc1cc(ccc1O)C(O)CN,5.52,1.96
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,5.52,3.85
CC[N+](CC)(CC)CC,7.8,3.83
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,7.8,4.64
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,7.8,4.16
CCC[N+](CCC)(CCC)CCC,7.8,3.58
CCCN(CCC)CCC,7.8,2.61
c1ccncc1,7.8,1.25
C1CCNC1,7.8,2.6
CCNCC,7.8,2.74
COc1cccc(c1)N(C)C,7.8,1.81
Nc1ccccn1,7.8,1.98
CN(C)c1ccc(cc1)N(C)C,7.8,2.39
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,7.8,4.05
N[C@@H](CCC(N)=O)C(O)=O,7.8,1.98
CC(N)C(=O)O,7.8,1.28
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,7.8,3.68
c1cnc2c(c1)ccc3cccnc23,7.8,3.56
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,7.8,3.2
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,7.8,3.61
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,7.8,3.92
COc1cccc(O)c1O,7.8,-0.57
COc1ccncc1,7.8,1.52
OC(=O)c1ccccc1C(O)=O,7.8,1.89
Nc1ccc(O)cc1,7.8,1.69
[nH]1ncc2ccccc12,7.8,1.3
CC(=O)Nc1sc(cn1)[N+]([O-])=O,7.8,1.23
NC[P](O)(O)=O,7.8,0.28
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,7.8,2.56
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,7.8,3.49
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,7.8,0.71
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,7.8,2.34
COc1ccc(C=O)cc1,7.8,1.05
Oc1ccc(C=O)cc1,7.8,0.9
OC(=O)C=Cc1ccccc1,7.8,0.38
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,7.8,3.86
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,7.8,2.87
CC1=NN=C(c2ccccc2)C(=O)N1N,7.8,3.41
CC(C)c1ccc(NC(=O)N(C)C)cc1,7.8,3.46
CCc1cccc(CC)c1N(COC)C(=O)CCl,7.8,2.16
COc1cc(ccc1O)C(O)CN,7.8,1.58
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,7.8,3.63
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.09,4.66
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.09,4.98
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.09,4.46
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.09,4.11
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.09,3.99
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.09,3.83
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.09,4.31
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.09,4.45
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.09,3.9
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.09,4.12
CC[N+](CC)(CC)CC,2.09,4.4
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.09,3.58
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.09,3.19
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.09,2.91
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.09,3.25
c1ccncc1,2.09,2.64
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.09,3.15
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.09,3.37
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.09,2.86
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.09,2.67
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.09,5.07
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.09,5.2
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.09,4.52
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.09,4.44
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.09,4.1
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.09,3.98
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.09,4.55
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.09,4.53
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.09,4.36
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.09,4.47
CC[N+](CC)(CC)CC,2.09,4.42
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.09,3.67
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.09,3.51
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.09,2.98
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.09,3.29
c1ccncc1,2.09,2.65
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.09,3.13
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.09,3.39
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.09,2.96
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.09,2.64
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.09,3.78
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.09,4.57
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.09,4.17
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.09,3.75
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.09,3.84
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.09,3.49
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.09,4.23
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.09,4.08
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.09,3.8
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.09,4.17
CC[N+](CC)(CC)CC,2.09,4.34
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.09,3.14
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.09,3.15
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.09,2.96
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.09,3.01
c1ccncc1,2.09,2.98
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.09,3.06
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.09,3.25
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.09,2.39
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.09,2.56
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.09,4.64
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.09,5.42
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.09,4.5
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.09,3.85
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.09,3.91
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.09,3.66
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.09,4.32
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.09,4.22
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.09,3.87
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.09,3.88
CC[N+](CC)(CC)CC,2.09,3.99
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.09,2.39
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.09,2.86
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.09,2.85
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.09,3.09
c1ccncc1,2.09,1.03
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.09,2.95
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.09,3.3
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.09,2.44
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.09,2.85
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,3.44,4.7
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,3.44,4.89
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,3.44,4.45
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,3.44,4.43
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,3.44,4.16
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,3.44,4.33
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,3.44,4.42
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,3.44,4.32
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,3.44,4.36
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,3.44,4.21
CC[N+](CC)(CC)CC,3.44,4.45
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,3.44,3.86
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,3.44,3.98
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,3.44,3.55
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,3.44,3.31
c1ccncc1,3.44,2.58
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,3.44,2.08
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,3.44,2.21
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,3.44,2.98
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,3.44,1.83
CC[N+](CC)(CC)CC,2,3.83
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,2,4.79
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,2,4.13
CCC[N+](CCC)(CCC)CCC,2,3.64
CCCN(CCC)CCC,2,3.81
c1ccncc1,2,2.55
C1CCNC1,2,2.71
CCNCC,2,2.88
COc1cccc(c1)N(C)C,2,3.74
Nc1ccccn1,2,2.36
CN(C)c1ccc(cc1)N(C)C,2,2.98
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,2,3.77
N[C@@H](CCC(N)=O)C(O)=O,2,1.1
CC(N)C(=O)O,2,0.82
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,2,2.83
c1cnc2c(c1)ccc3cccnc23,2,3.29
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,2,4.3
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,2,4.16
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,2,4.4
COc1cccc(O)c1O,2,0.11
COc1ccncc1,2,3.3
OC(=O)c1ccccc1C(O)=O,2,0.72
Nc1ccc(O)cc1,2,1.48
[nH]1ncc2ccccc12,2,2.19
CC(=O)Nc1sc(cn1)[N+]([O-])=O,2,0.1
NC[P](O)(O)=O,2,0.12
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,2,0.94
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2,2.69
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,2,-0.73
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,2,1.8
COc1ccc(C=O)cc1,2,1.18
Oc1ccc(C=O)cc1,2,0.75
OC(=O)C=Cc1ccccc1,2,0.75
